,artifact_id,release_id,version,timestamp,popularity,all_dependency,compile_dependency,git_url,project_owner,project_name,api_url,mandatory_language,pom_exist,versions,tags
70,org.jpmml:jpmml-codemodel,org.jpmml:jpmml-codemodel:1.1.7,1.1.7,1626438588000,1,4,2,git://github.com/jpmml/jpmml-codemodel.git,jpmml,jpmml-codemodel,https://api.github.com/repos/jpmml/jpmml-codemodel/languages,Java,True,"[{'name': '1.1.7', 'ts': 1626438588000}, {'name': '1.1.6', 'ts': 1615756043000}, {'name': '1.1.1', 'ts': 1572162820000}, {'name': '1.1.4', 'ts': 1604148089000}, {'name': '1.1.5', 'ts': 1604916646000}, {'name': '1.1.3', 'ts': 1573138328000}, {'name': '1.1.2', 'ts': 1572817232000}, {'name': '1.1.0', 'ts': 1565547863000}, {'name': '1.0.1', 'ts': 1522011912000}, {'name': '1.0.0', 'ts': 1521883611000}]","[{'name': '1.0.0', 'date': '2018-03-24T09:26:15Z'}, {'name': '1.0.1', 'date': '2018-03-25T21:04:39Z'}, {'name': '1.1.0', 'date': '2019-08-11T18:23:49Z'}, {'name': '1.1.1', 'date': '2019-10-27T07:53:08Z'}, {'name': '1.1.2', 'date': '2019-11-03T21:39:33Z'}, {'name': '1.1.3', 'date': '2019-11-07T14:51:21Z'}, {'name': '1.1.4', 'date': '2020-10-31T12:40:52Z'}, {'name': '1.1.5', 'date': '2020-11-09T10:09:41Z'}, {'name': '1.1.6', 'date': '2021-03-14T21:06:47Z'}, {'name': '1.1.7', 'date': '2021-07-16T12:29:02Z'}]"
71,org.cryptomator:webdav-nio-adapter-servlet,org.cryptomator:webdav-nio-adapter-servlet:1.2.5,1.2.5,1707142090000,1,8,3,git@github.com:cryptomator/webdav-nio-adapter-servlet.git,cryptomator,webdav-nio-adapter-servlet,https://api.github.com/repos/cryptomator/webdav-nio-adapter-servlet/languages,Java,True,"[{'name': '1.2.5', 'ts': 1707142090000}, {'name': '1.0.11', 'ts': 1612810529000}, {'name': '1.2.3', 'ts': 1676306712000}, {'name': '1.2.4', 'ts': 1695029581000}, {'name': '1.2.0', 'ts': 1621495006000}, {'name': '1.2.2', 'ts': 1667208273000}, {'name': '1.2.1', 'ts': 1647967312000}, {'name': '1.1.0', 'ts': 1615471397000}, {'name': '1.0.7', 'ts': 1588087521000}, {'name': '1.0.6', 'ts': 1551183800000}, {'name': '1.0.8', 'ts': 1597739214000}, {'name': '1.0.2', 'ts': 1539209147000}, {'name': '1.0.5', 'ts': 1551177361000}, {'name': '1.0.4', 'ts': 1550215187000}, {'name': '1.0.0', 'ts': 1517574002000}, {'name': '1.0.3', 'ts': 1549893161000}, {'name': '1.0.1', 'ts': 1539204935000}]","[{'name': '1.0.0', 'date': '2018-02-02T12:12:50Z'}, {'name': '1.0.1', 'date': '2018-10-10T20:50:20Z'}, {'name': '1.0.2', 'date': '2018-10-10T21:56:47Z'}, {'name': '1.0.3', 'date': '2019-02-11T13:42:57Z'}, {'name': '1.0.4', 'date': '2019-02-15T07:14:39Z'}, {'name': '1.0.5', 'date': '2019-02-26T10:27:45Z'}, {'name': '1.0.6', 'date': '2019-02-26T12:13:53Z'}, {'name': '1.0.7', 'date': '2020-04-28T15:20:56Z'}, {'name': '1.0.8', 'date': '2020-08-18T08:22:01Z'}, {'name': '1.0.9', 'date': '2020-12-14T16:02:33Z'}, {'name': '1.0.10', 'date': '2021-02-08T12:40:56Z'}, {'name': '1.0.11', 'date': '2021-02-08T18:43:39Z'}, {'name': '1.1.0', 'date': '2021-03-11T13:57:17Z'}, {'name': '1.2.0', 'date': '2021-05-20T07:04:01Z'}, {'name': '1.2.1', 'date': '2022-03-22T16:26:41Z'}, {'name': '1.2.2', 'date': '2022-10-31T09:02:39Z'}, {'name': '1.2.3', 'date': '2023-02-13T16:07:54Z'}, {'name': '1.2.4', 'date': '2023-09-18T09:22:37Z'}, {'name': '1.2.5', 'date': '2024-02-05T13:50:42Z'}, {'name': '1.2.6', 'date': '2024-10-30T15:38:39Z'}]"
72,org.javaruntype:javaruntype,org.javaruntype:javaruntype:1.3,1.3,1479424559000,0,2,1,scm:git:git@github.com:javaruntype/javaruntype.git,javaruntype,javaruntype,https://api.github.com/repos/javaruntype/javaruntype/languages,Java,True,"[{'name': '1.2', 'ts': 1280962398000}, {'name': '1.0', 'ts': 1265071607000}, {'name': '1.1', 'ts': 1269957351000}, {'name': '1.3', 'ts': 1479424559000}]","[{'name': 'javaruntype-1.0', 'date': '2010-02-02T00:40:32Z'}, {'name': 'javaruntype-1.1', 'date': '2010-03-30T13:51:22Z'}, {'name': 'javaruntype-1.2', 'date': '2010-08-04T22:47:24Z'}, {'name': 'javaruntype-1.3', 'date': '2016-11-17T23:12:48Z'}]"
73,top.continew:continew-starter-api-doc,top.continew:continew-starter-api-doc:2.5.2,2.5.2,1723645660000,1,2,2,https://github.com/continew-org/continew-starter/continew-starter-api-doc,continew-org,continew-starter,https://api.github.com/repos/continew-org/continew-starter/languages,Java,True,"[{'name': '2.5.2', 'ts': 1723645660000}, {'name': '2.5.0', 'ts': 1723032244000}, {'name': '2.5.1', 'ts': 1723478374000}, {'name': '2.2.0', 'ts': 1719757890000}, {'name': '2.1.0', 'ts': 1717588261000}, {'name': '2.1.1', 'ts': 1719117125000}, {'name': '2.0.0', 'ts': 1713363606000}, {'name': '2.0.2', 'ts': 1716218660000}, {'name': '2.0.1', 'ts': 1715612355000}, {'name': '2.4.0', 'ts': 1722435022000}, {'name': '2.3.0', 'ts': 1721316705000}]","[{'name': 'v1.0.0', 'date': '2023-12-02T07:04:53Z'}, {'name': 'v1.0.1', 'date': '2023-12-13T16:00:58Z'}, {'name': 'v1.1.0', 'date': '2023-12-31T05:30:19Z'}, {'name': 'v1.1.1', 'date': '2024-01-11T12:58:19Z'}, {'name': 'v1.2.0', 'date': '2024-01-20T13:48:04Z'}, {'name': 'v1.3.0', 'date': '2024-02-03T04:46:06Z'}, {'name': 'v1.4.0', 'date': '2024-02-14T13:43:14Z'}, {'name': 'v1.4.1', 'date': '2024-02-21T11:58:29Z'}, {'name': 'v1.5.0', 'date': '2024-03-08T15:11:43Z'}, {'name': 'v1.5.1', 'date': '2024-03-23T09:51:49Z'}, {'name': 'v2.0.0', 'date': '2024-04-17T14:38:15Z'}, {'name': 'v2.0.1', 'date': '2024-05-13T14:51:54Z'}, {'name': 'v2.0.2', 'date': '2024-05-20T15:21:07Z'}, {'name': 'v2.1.0', 'date': '2024-06-05T11:47:59Z'}, {'name': 'v2.1.1', 'date': '2024-06-23T04:26:58Z'}, {'name': 'v2.2.0', 'date': '2024-06-30T14:24:42Z'}, {'name': 'v2.3.0', 'date': '2024-07-18T15:43:16Z'}, {'name': 'v2.4.0', 'date': '2024-07-31T14:03:11Z'}, {'name': 'v2.5.0', 'date': '2024-08-07T11:55:52Z'}, {'name': 'v2.5.1', 'date': '2024-08-12T15:56:18Z'}, {'name': 'v2.5.2', 'date': '2024-08-13T05:34:28Z'}, {'name': 'v2.6.0', 'date': '2024-09-06T12:39:50Z'}, {'name': 'v2.7.0', 'date': '2024-09-28T14:22:38Z'}, {'name': 'v2.7.1', 'date': '2024-09-28T14:58:15Z'}, {'name': 'v2.7.2', 'date': '2024-11-12T13:47:17Z'}, {'name': 'v2.7.3', 'date': '2024-11-15T13:58:40Z'}, {'name': 'v2.7.4', 'date': '2024-11-18T14:56:58Z'}]"
74,io.github.rctcwyvrn:blake3,io.github.rctcwyvrn:blake3:1.3,1.3,1589577555000,0,2,1,https://github.com/rctcwyvrn/blake3,rctcwyvrn,blake3,https://api.github.com/repos/rctcwyvrn/blake3/languages,Java,True,"[{'name': '1.3', 'ts': 1589577555000}]","[{'name': '1.0', 'date': '2020-05-13T23:08:36Z'}, {'name': 'blake3-1.3', 'date': '2020-05-15T21:09:35Z'}]"
75,uk.co.modular-it:bean-utils,uk.co.modular-it:bean-utils:0.9.10,0.9.10,1381296384000,0,7,2,git@github.com:modularit/bean-utils.git,modularit,bean-utils,https://api.github.com/repos/modularit/bean-utils/languages,Java,True,"[{'name': '0.9.10', 'ts': 1381296384000}, {'name': '0.9.9', 'ts': 1380132129000}, {'name': '0.9.5', 'ts': 1374853517000}, {'name': '0.9.4', 'ts': 1374734214000}, {'name': '0.9.7', 'ts': 1379765692000}, {'name': '0.9.6', 'ts': 1377066929000}, {'name': '0.9.2', 'ts': 1370846477000}, {'name': '0.9.3', 'ts': 1372353451000}, {'name': '0.9', 'ts': 1366238156000}]","[{'name': 'bean-utils-0.9', 'date': '2013-04-17T22:34:10Z'}, {'name': 'bean-utils-0.9.2', 'date': '2013-06-10T06:40:24Z'}, {'name': 'bean-utils-0.9.3', 'date': '2013-06-27T17:15:32Z'}, {'name': 'bean-utils-0.9.4', 'date': '2013-07-25T06:35:19Z'}, {'name': 'bean-utils-0.9.5', 'date': '2013-07-26T15:44:51Z'}, {'name': 'bean-utils-0.9.6', 'date': '2013-08-21T06:31:44Z'}, {'name': 'bean-utils-0.9.7', 'date': '2013-09-21T12:14:32Z'}, {'name': 'bean-utils-0.9.8', 'date': '2013-09-25T17:49:30Z'}, {'name': 'bean-utils-0.9.9', 'date': '2013-09-25T18:01:00Z'}, {'name': 'bean-utils-0.9.10', 'date': '2013-10-09T05:26:02Z'}, {'name': 'exparity-bean-1.0.0', 'date': '2014-12-05T18:46:37Z'}, {'name': 'exparity-bean-1.0.1', 'date': '2015-01-10T16:26:35Z'}, {'name': 'exparity-bean-1.0.2', 'date': '2015-01-26T08:01:58Z'}, {'name': 'exparity-bean-1.0.3', 'date': '2015-01-28T07:13:17Z'}]"
76,com.ttulka.spring.boot.configstore:configuration-properties-store-jdbc-spring-boot-starter,com.ttulka.spring.boot.configstore:configuration-properties-store-jdbc-spring-boot-starter:1.4.0,1.4.0,1654669121000,0,11,4,https://github.com/ttulka/spring-boot-configuration-properties-store,ttulka,spring-boot-configuration-properties-store,https://api.github.com/repos/ttulka/spring-boot-configuration-properties-store/languages,Java,True,"[{'name': '1.0.0', 'ts': 1597247961000}, {'name': '1.1.2', 'ts': 1604241608000}, {'name': '1.1.3', 'ts': 1605278638000}, {'name': '1.1.0', 'ts': 1597391980000}, {'name': '1.1.1', 'ts': 1600672055000}, {'name': '1.4.0', 'ts': 1654669121000}, {'name': '1.2.4', 'ts': 1616321127000}, {'name': '1.2.1', 'ts': 1607762816000}, {'name': '1.2.3', 'ts': 1613676609000}, {'name': '1.2.2', 'ts': 1610824476000}, {'name': '1.2.0', 'ts': 1605345171000}, {'name': '1.2.5', 'ts': 1622314019000}, {'name': '1.2.6', 'ts': 1622314513000}, {'name': '1.3.0', 'ts': 1622785088000}, {'name': '1.3.2', 'ts': 1624991636000}, {'name': '1.3.3', 'ts': 1627238142000}, {'name': '1.3.1', 'ts': 1623482912000}, {'name': '1.3.4', 'ts': 1629913666000}, {'name': '1.3.5', 'ts': 1638631410000}]","[{'name': 'v1.0.0', 'date': '2020-08-13T06:32:18Z'}, {'name': 'v1.1.0', 'date': '2020-08-15T16:31:30Z'}, {'name': 'v1.1.1', 'date': '2020-09-21T07:12:51Z'}, {'name': 'v1.1.2', 'date': '2020-11-01T14:36:14Z'}, {'name': 'v1.1.3', 'date': '2020-11-13T09:10:29Z'}, {'name': 'v1.2.0', 'date': '2020-11-14T09:15:51Z'}, {'name': 'v1.2.1', 'date': '2020-12-12T08:52:47Z'}, {'name': 'v1.2.2', 'date': '2021-01-16T19:22:32Z'}, {'name': 'v1.2.3', 'date': '2021-02-18T19:32:36Z'}, {'name': 'v1.2.4', 'date': '2021-03-21T10:06:17Z'}, {'name': 'v1.2.5', 'date': '2021-05-29T18:51:13Z'}, {'name': 'v1.2.6', 'date': '2021-05-29T18:57:50Z'}, {'name': 'v1.3.0', 'date': '2021-05-31T06:23:44Z'}, {'name': 'v1.3.1', 'date': '2021-06-12T07:31:46Z'}, {'name': 'v1.3.2', 'date': '2021-06-29T18:37:28Z'}, {'name': 'v1.3.3', 'date': '2021-07-25T18:42:09Z'}, {'name': 'v1.3.4', 'date': '2021-08-25T17:51:06Z'}, {'name': 'v1.3.5', 'date': '2021-12-04T15:25:43Z'}, {'name': 'v1.4.0', 'date': '2022-06-08T06:21:26Z'}]"
77,at.molindo:molindo-amazonclient,at.molindo:molindo-amazonclient:2.0.0,2.0.0,1384443649000,0,5,1,git@github.com:molindo/molindo-amazonclient.git,molindo,molindo-amazonclient,https://api.github.com/repos/molindo/molindo-amazonclient/languages,Java,True,"[{'name': '2.0.0', 'ts': 1384443649000}]","[{'name': 'molindo-amazonclient-2.0.0', 'date': '2013-11-14T15:37:50Z'}]"
78,de.mytoys.maven.plugins:jspc-maven-plugin,de.mytoys.maven.plugins:jspc-maven-plugin:1.1.0,1.1.0,1307269231000,0,9,9,https://github.com/lenniboy/jspc-maven-plugin,lenniboy,jspc-maven-plugin,https://api.github.com/repos/lenniboy/jspc-maven-plugin/languages,Java,True,"[{'name': '1.1.0', 'ts': 1307269231000}, {'name': '1.0.0', 'ts': 1305894599000}]","[{'name': 'jspc-maven-plugin-1.0.0', 'date': '2011-05-20T12:29:13Z'}, {'name': 'jspc-maven-plugin-1.1.0', 'date': '2011-06-05T10:19:37Z'}, {'name': 'jspc-maven-plugin-2.0.0', 'date': '2016-12-10T11:47:20Z'}, {'name': '2.3.0', 'date': '2017-10-31T09:58:18Z'}, {'name': '2.4.1', 'date': '2017-11-01T12:53:37Z'}, {'name': 'jspc-maven-plugin-2.4.2', 'date': '2018-01-03T11:45:22Z'}, {'name': 'jspc-maven-plugin-2.4.3', 'date': '2018-02-17T08:51:57Z'}, {'name': 'jspc-maven-plugin-2.4.4', 'date': '2018-02-23T15:30:58Z'}, {'name': 'jspc-maven-plugin-2.4.5', 'date': '2018-03-14T08:41:24Z'}, {'name': 'jspc-maven-plugin-2.4.6', 'date': '2018-07-12T12:29:18Z'}, {'name': 'jspc-maven-plugin-3.0.0-RC1', 'date': '2018-08-30T08:16:32Z'}, {'name': 'jspc-maven-plugin-3.0.0-RC2', 'date': '2018-10-06T10:02:47Z'}, {'name': 'jspc-maven-plugin-3.0.0-RC3', 'date': '2018-10-25T09:24:02Z'}, {'name': 'jspc-maven-plugin-3.0.0-RC4', 'date': '2018-11-09T12:14:59Z'}, {'name': 'jspc-maven-plugin-3.0.0-RC5', 'date': '2018-11-19T14:09:52Z'}, {'name': 'jspc-maven-plugin-3.0.0', 'date': '2019-03-02T08:58:23Z'}, {'name': 'jspc-maven-plugin-3.1.0', 'date': '2019-03-21T07:59:52Z'}, {'name': 'jspc-maven-plugin-3.1.1', 'date': '2020-10-31T20:35:09Z'}, {'name': 'jspc-maven-plugin-3.1.2', 'date': '2020-11-02T09:29:37Z'}, {'name': 'jspc-maven-plugin-3.2.0', 'date': '2020-11-04T15:06:58Z'}, {'name': 'jspc-maven-plugin-4.0.0', 'date': '2021-01-02T14:04:18Z'}, {'name': 'jspc-maven-plugin-4.0.1', 'date': '2022-12-20T08:46:43Z'}, {'name': 'jspc-maven-plugin-3.2.1', 'date': '2022-12-22T12:15:29Z'}, {'name': 'jspc-maven-plugin-3.2.2', 'date': '2022-12-22T21:33:19Z'}, {'name': 'jspc-maven-plugin-4.1.0', 'date': '2023-02-01T23:03:16Z'}, {'name': 'jspc-maven-plugin-4.1.1', 'date': '2023-02-24T13:46:21Z'}, {'name': 'jspc-maven-plugin-4.2.0', 'date': '2024-02-14T12:53:42Z'}, {'name': 'jspc-maven-plugin-4.2.1', 'date': '2024-04-03T15:47:23Z'}, {'name': 'v5.0.0', 'date': '2024-11-10T20:59:54Z'}]"
79,com.github.ajurasz:embedded-es-annotation,com.github.ajurasz:embedded-es-annotation:0.1,0.1,1510216020000,0,9,4,git@github.com:ajurasz/embedded-es-annotation.git,ajurasz,embedded-es-annotation,https://api.github.com/repos/ajurasz/embedded-es-annotation/languages,Java,True,"[{'name': '0.0', 'ts': 1510164334000}, {'name': '0.1', 'ts': 1510216020000}]","[{'name': 'embedded-es-annotation-0.0', 'date': '2017-11-08T17:51:07Z'}, {'name': 'embedded-es-annotation-0.1', 'date': '2017-11-09T08:25:08Z'}]"
80,org.freehep:freehep-psviewer,org.freehep:freehep-psviewer:2.0,2.0,1259530822000,0,3,3,http://github.com/freehep/freehep-psviewer,freehep,freehep-psviewer,https://api.github.com/repos/freehep/freehep-psviewer/languages,Java,True,"[{'name': '2.0', 'ts': 1259530822000}]","[{'name': 'freehep-psviewer-2.0', 'date': '2009-11-29T21:36:33Z'}]"
81,io.github.kilmajster:keycloak-event-listener-slack,io.github.kilmajster:keycloak-event-listener-slack:0.3.0,0.3.0,1665420266000,0,22,2,http://github.com/kilmajster/keycloak-event-listener-slack,kilmajster,keycloak-event-listener-slack,https://api.github.com/repos/kilmajster/keycloak-event-listener-slack/languages,Java,True,"[{'name': '0.0.1', 'ts': 1664545113000}, {'name': '0.0.2', 'ts': 1665056864000}, {'name': '0.3.0', 'ts': 1665420266000}, {'name': '0.1.0', 'ts': 1665075948000}]","[{'name': '0.0.1', 'date': '2022-09-30T13:30:12Z'}, {'name': '0.0.2', 'date': '2022-10-06T11:40:56Z'}, {'name': '0.1.0', 'date': '2022-10-06T16:59:57Z'}, {'name': '0.3.0', 'date': '2022-10-10T16:41:54Z'}]"
82,org.schmidrules:schmidrules,org.schmidrules:schmidrules:1.0.0,1.0.0,1522094537000,0,3,2,http://github.com/schmidrules/schmidrules/tree/master,schmidrules,schmidrules,https://api.github.com/repos/schmidrules/schmidrules/languages,Java,True,"[{'name': '1.0.0', 'ts': 1522094537000}]","[{'name': 'v1.0.0', 'date': '2018-03-26T19:35:46Z'}]"
83,com.power4j.fist:fist-support-security,com.power4j.fist:fist-support-security:2022.2.4,2022.2.4,1723185373000,4,16,12,https://github.com/power4j/fckit/fist-kit-dependencies/fist-kit-build/fist-kit-app/fist-security/fist-support-security,power4j,fckit,https://api.github.com/repos/power4j/fckit/languages,Java,True,"[{'name': '2022.2.2', 'ts': 1722842036000}, {'name': '2022.1.11', 'ts': 1718690703000}, {'name': '2022.2.3', 'ts': 1723023137000}, {'name': '2022.1.2', 'ts': 1671699646000}, {'name': '2022.1.4', 'ts': 1676947905000}, {'name': '2022.2.1', 'ts': 1722838073000}, {'name': '2022.1.1', 'ts': 1666756989000}, {'name': '2022.1.3', 'ts': 1671712397000}, {'name': '2022.2.4', 'ts': 1723185373000}, {'name': '2022.1.9', 'ts': 1692603311000}, {'name': '2022.1.8', 'ts': 1687684989000}, {'name': '2022.1.7', 'ts': 1683876014000}, {'name': '2022.1.5', 'ts': 1678692464000}, {'name': '2022.1.6', 'ts': 1682242959000}, {'name': '2022.1.10', 'ts': 1696826152000}]","[{'name': 'v2022.0.1', 'date': '2022-04-26T13:56:39Z'}, {'name': 'v2022.0.2', 'date': '2022-04-27T02:45:22Z'}, {'name': 'v2022.0.3', 'date': '2022-05-09T12:31:37Z'}, {'name': 'v2022.0.4', 'date': '2022-05-15T06:34:04Z'}, {'name': 'v2022.0.5', 'date': '2022-05-20T03:17:05Z'}, {'name': 'v2022.0.6', 'date': '2022-05-24T13:58:17Z'}, {'name': 'v2022.0.7', 'date': '2022-05-30T12:55:36Z'}, {'name': 'v2022.0.8', 'date': '2022-06-01T13:37:22Z'}, {'name': 'v2022.0.9', 'date': '2022-06-06T12:49:45Z'}, {'name': 'v2022.0.10', 'date': '2022-06-14T07:09:44Z'}, {'name': 'v2022.0.11', 'date': '2022-07-25T07:04:11Z'}, {'name': 'v2022.0.12', 'date': '2022-10-24T03:54:23Z'}, {'name': 'v2022.1.1', 'date': '2022-10-26T03:51:05Z'}, {'name': 'v2022.0.13', 'date': '2022-11-04T06:48:00Z'}, {'name': 'v2022.1.2', 'date': '2022-12-22T08:53:10Z'}, {'name': 'v2022.1.3', 'date': '2022-12-22T12:28:28Z'}, {'name': 'v2022.1.4', 'date': '2023-02-21T02:45:31Z'}, {'name': 'v2022.1.5', 'date': '2023-03-13T07:21:05Z'}, {'name': 'v2022.1.6', 'date': '2023-04-23T09:36:40Z'}, {'name': 'v2022.1.7', 'date': '2023-05-12T07:14:35Z'}, {'name': 'v2022.1.8', 'date': '2023-06-25T09:17:42Z'}, {'name': 'v2022.1.9', 'date': '2023-08-21T07:29:22Z'}, {'name': 'v2022.1.10', 'date': '2023-10-09T04:29:47Z'}, {'name': 'v2022.1.11', 'date': '2024-06-17T15:29:04Z'}, {'name': 'v2022.2.1', 'date': '2024-08-05T05:58:17Z'}, {'name': 'v2022.2.2', 'date': '2024-08-05T07:10:00Z'}, {'name': 'v2022.2.3', 'date': '2024-08-06T08:39:11Z'}, {'name': 'v2022.2.4', 'date': '2024-08-09T06:32:43Z'}]"
84,com.tosan.tools:tosan-mask-spring-boot-starter,com.tosan.tools:tosan-mask-spring-boot-starter:1.0.9,1.0.9,1714236654000,0,5,4,https://github.com/Tosan/tosan-mask-spring-boot-starter,Tosan,tosan-mask-spring-boot-starter,https://api.github.com/repos/Tosan/tosan-mask-spring-boot-starter/languages,Java,True,"[{'name': '1.0.0', 'ts': 1658640429000}, {'name': '1.0.9', 'ts': 1714236654000}, {'name': '2.2.0', 'ts': 1700668246000}, {'name': '2.1.0', 'ts': 1699965918000}, {'name': '1.0.2', 'ts': 1659249181000}, {'name': '1.0.4', 'ts': 1663594171000}, {'name': '1.0.5', 'ts': 1668883359000}, {'name': '1.0.3', 'ts': 1659423737000}, {'name': '1.0.1', 'ts': 1659207567000}, {'name': '1.0.6', 'ts': 1673705921000}, {'name': '1.0.7', 'ts': 1683723693000}, {'name': '1.0.8', 'ts': 1693043707000}, {'name': '2.0.1', 'ts': 1683723632000}, {'name': '2.0.2', 'ts': 1694950366000}, {'name': '2.0.0', 'ts': 1675672758000}]","[{'name': 'v1.0.0', 'date': '2022-07-24T05:26:02Z'}, {'name': 'v1.0.1', 'date': '2022-07-30T18:58:24Z'}, {'name': 'v1.0.2', 'date': '2022-07-31T06:31:52Z'}, {'name': 'v1.0.3', 'date': '2022-08-02T07:01:11Z'}, {'name': 'v1.0.4', 'date': '2022-09-19T13:28:25Z'}, {'name': 'v1.0.5', 'date': '2022-11-19T18:41:17Z'}, {'name': 'v1.0.6', 'date': '2023-01-14T14:17:30Z'}, {'name': 'v2.0.0', 'date': '2023-02-06T08:38:04Z'}, {'name': 'v2.0.1', 'date': '2023-05-10T12:59:23Z'}, {'name': 'v1.0.7', 'date': '2023-05-10T13:00:01Z'}, {'name': 'v1.0.8', 'date': '2023-08-26T09:53:48Z'}, {'name': 'v2.0.2', 'date': '2023-09-17T11:31:20Z'}, {'name': 'v2.1.0', 'date': '2023-11-14T12:44:08Z'}, {'name': 'v2.2.0', 'date': '2023-11-22T15:49:32Z'}, {'name': 'v1.0.9', 'date': '2024-04-27T16:49:49Z'}]"
85,com.mobius-software.mqttsn:mqtt-sn-parser,com.mobius-software.mqttsn:mqtt-sn-parser:1.0.5,1.0.5,1541435062000,0,4,2,https://github.com/mobius-software-ltd/mqtt-sn-parser,mobius-software-ltd,mqtt-sn-parser,https://api.github.com/repos/mobius-software-ltd/mqtt-sn-parser/languages,Java,True,"[{'name': '1.0.2', 'ts': 1533653176000}, {'name': '1.0.1', 'ts': 1530540648000}, {'name': '1.0.5', 'ts': 1541435062000}, {'name': '1.0.4', 'ts': 1538579716000}, {'name': '1.0.3', 'ts': 1537367252000}, {'name': '1.0.0', 'ts': 1512754243000}]","[{'name': 'mqtt-sn-parser-1.0.0', 'date': '2017-12-08T17:29:58Z'}, {'name': 'mqtt-sn-parser-1.0.1', 'date': '2018-07-02T14:15:06Z'}, {'name': 'mqtt-sn-parser-1.0.2', 'date': '2018-08-07T14:44:41Z'}, {'name': 'mqtt-sn-parser-1.0.3', 'date': '2018-09-19T14:27:17Z'}, {'name': 'mqtt-sn-parser-1.0.4', 'date': '2018-10-03T15:14:48Z'}, {'name': 'mqtt-sn-parser-1.0.5', 'date': '2018-11-05T16:22:43Z'}]"
86,com.webotech:state-machine,com.webotech:state-machine:0.12.1,0.12.1,1721806694000,0,4,1,https://github.com/paulmackinlay/state-machine,paulmackinlay,state-machine,https://api.github.com/repos/paulmackinlay/state-machine/languages,Java,True,"[{'name': '0.6.1', 'ts': 1714213751000}, {'name': '0.8.0', 'ts': 1715520537000}, {'name': '0.9.4', 'ts': 1716225688000}, {'name': '0.10.3', 'ts': 1718049932000}, {'name': '0.10.0', 'ts': 1716822735000}, {'name': '0.10.2', 'ts': 1717259181000}, {'name': '0.12.1', 'ts': 1721806694000}, {'name': '0.12.0', 'ts': 1721635001000}]","[{'name': 'state-machine-0.6.1', 'date': '2024-04-26T17:29:30Z'}, {'name': 'state-machine-0.8.0', 'date': '2024-05-12T13:25:44Z'}, {'name': 'state-machine-0.9.4', 'date': '2024-05-20T17:20:18Z'}, {'name': 'state-machine-0.10.0', 'date': '2024-05-27T15:07:44Z'}, {'name': 'state-machine-0.10.2', 'date': '2024-06-01T16:24:20Z'}, {'name': 'state-machine-0.10.3', 'date': '2024-06-10T20:03:26Z'}, {'name': 'state-machine-0.12.0', 'date': '2024-07-22T07:37:19Z'}, {'name': 'state-machine-0.12.1', 'date': '2024-07-24T07:36:45Z'}, {'name': 'state-machine-0.13.0', 'date': '2024-10-11T20:24:31Z'}, {'name': 'state-machine-0.13.1', 'date': '2024-10-15T19:31:31Z'}, {'name': 'state-machine-0.13.2', 'date': '2024-10-15T19:43:14Z'}, {'name': 'state-machine-0.13.3', 'date': '2024-10-19T09:20:09Z'}, {'name': 'state-machine-0.13.4', 'date': '2024-10-19T10:58:49Z'}, {'name': 'state-machine-0.13.5', 'date': '2024-10-19T18:02:21Z'}, {'name': 'state-machine-0.13.6', 'date': '2024-10-22T20:56:12Z'}, {'name': 'state-machine-1.0.0', 'date': '2024-10-26T11:36:38Z'}, {'name': 'state-machine-1.0.1', 'date': '2024-11-09T09:13:02Z'}, {'name': 'state-machine-1.0.2', 'date': '2024-11-17T09:10:13Z'}, {'name': 'state-machine-1.1.0', 'date': '2024-11-19T21:28:54Z'}, {'name': 'state-machine-1.1.1', 'date': '2024-11-22T20:03:38Z'}]"
87,se.bjornblomqvist:jarinstaller,se.bjornblomqvist:jarinstaller:0.3.0,0.3.0,1549049562000,0,2,1,https://github.com/bjornblomqvist/jarInstaller,bjornblomqvist,jarInstaller,https://api.github.com/repos/bjornblomqvist/jarInstaller/languages,Java,True,"[{'name': '0.2.0', 'ts': 1513858103000}, {'name': '0.3.0', 'ts': 1549049562000}]","[{'name': '0.1.0', 'date': '2017-11-19T00:22:56Z'}, {'name': '0.2.0', 'date': '2017-12-04T21:30:10Z'}, {'name': '0.3.0', 'date': '2019-01-29T21:04:53Z'}]"
88,com.github.timols:seeder,com.github.timols:seeder:0.1.0,0.1.0,1374613657000,0,6,5,https://github.com/timols/java-seeder,timols,java-seeder,https://api.github.com/repos/timols/java-seeder/languages,Java,True,"[{'name': '0.1.0', 'ts': 1374613657000}]","[{'name': '0.1.0', 'date': '2013-07-23T21:06:43Z'}]"
